"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gxs"
"remanei_genome_00014624",2.12448199965128,-1.14051521667942,1.62677443579076,-0.701089955427669,0.48324687844684,0.575978641113784,0
"remanei_genome_00014629",24.555234318011,-1.75236356664889,0.961061213005417,-1.82336311458135,0.0682484129747957,0.115180883267052,0
"remanei_genome_00014673",7.10158200714605,-1.16667906354635,0.999706611457204,-1.16702145427023,0.243201705552706,0.335150448815362,0
"remanei_genome_00014663",106.17385815287,-0.658588633628655,0.682993158490656,-0.964268273322191,0.3349114428919,0.433476174634991,0
"remanei_genome_00014743",5.18654433758697,0.438955016464511,0.760761024614923,0.576994617576128,0.563943091523283,0.644506390312323,0
"remanei_genome_00014808",8.88592098516002,-2.27376352019037,0.707421633621478,-3.21415604517263,0.00130828552798575,0.00400947206586677,-1
"remanei_genome_00014827",748.523246572094,-0.382340023383087,0.254038363337703,-1.50504836497796,0.132311642724546,0.200670866868782,0
"remanei_genome_00014836",526.589908344561,-1.19751486966398,0.213971591326054,-5.59660683104039,2.1858764903472e-08,1.54770105523434e-07,-1
"remanei_genome_00014851",1.38272804981446,0.743426439971473,1.89303526250268,0.392716635921841,0.694528782171519,0.756779863251711,0
"remanei_genome_00014911",1.7588433013591,3.72596544959763,1.38547345219001,2.68930844088569,0.0071600227921509,0.0165190038949998,1
"remanei_genome_00015083",2.47285042784891,2.58144100305435,1.43903761283436,1.79386624785289,0.0728345198427648,0.120521347163882,0
"remanei_genome_00015095",15611.30844285,-1.31856202628916,0.274724904780698,-4.79957223878815,1.59004876564777e-06,8.74526821106272e-06,-1
"remanei_genome_00015112",2.20651566687055,-0.760285688143434,1.59822261064041,-0.475707002942968,0.634283131152932,0.705267885902899,0
"remanei_genome_00015255",6.58887828758106,0.088028469584526,1.28020277986914,0.068761348568173,0.94517958460914,0.953738951902527,0
"remanei_genome_00015380",8.9913068127188,-1.24390248087093,0.566212690102305,-2.19688202439648,0.0280288729615859,0.0546385624820788,0
"remanei_genome_00015471",1104.25857324619,-1.0035444978396,0.444269233080574,-2.25886562272386,0.023891744983516,0.0475061865542355,-1
"remanei_genome_00015505",56.5325431695376,-0.470577382108432,0.435922695859562,-1.07949732046077,0.280366087657934,0.374632342727305,0
"remanei_genome_00015622",1908.9767176217,4.35630148432149,0.571545325411528,7.62197028063319,2.49832565089453e-14,5.69988370722603e-13,1
"remanei_genome_00015656",8469.49422335063,-1.18788034165911,0.201174700256241,-5.90472032589622,3.53245490548659e-09,2.8631476602365e-08,-1
"remanei_genome_00015710",10.3283288049379,-0.891788370394042,0.896393025062119,-0.994863129744057,0.319802837257001,0.418255940021895,0
"remanei_genome_00015831",22390.3512610263,-2.46410673432552,0.768313522930286,-3.20716304058741,0.001340509989775,0.00406775445173102,-1
"remanei_genome_00015981",1.71167366099787,0.0817948508408097,1.1877522038822,0.0688652486381091,0.945096880392899,0.953738951902527,0
"remanei_genome_00016025",579.711857334095,0.91495184927744,0.315252647652966,2.90228125311299,0.00370455779544002,0.0093909777859714,1
"remanei_genome_00016063",172.12548441847,-0.196466140904746,0.305319645813598,-0.643476905592544,0.519914695427403,0.61003324263482,0
"remanei_genome_00016119",13.36480049004,-2.14750671099825,0.708362790398425,-3.03164810476615,0.00243222568335165,0.00666123198569175,-1
"remanei_genome_00016149",1.22291876145371,0.546395085688345,1.89798399931182,0.287881818754246,0.773437204576711,0.815817325375434,0
"remanei_genome_00016206",81.1465174383809,-2.13109083950045,0.34058536086549,-6.25714162841571,3.92097312366053e-10,3.65957491541649e-09,-1
"remanei_genome_00016216",3015.60151400915,-0.812879912131368,0.383546178731637,-2.11937950944919,0.0340584070656076,0.0643557630442156,0
"remanei_genome_00016261",802.570294375146,1.90719055813052,0.448822105071024,4.24932403413757,2.14416566396502e-05,0.000103187972578317,1
"remanei_genome_00016301",4.00131198462777,2.06277373412231,1.08596067273998,1.89949211412762,0.0574998024885377,0.100056153482879,0
"remanei_genome_00016315",7.53032112607489,1.34520578894126,0.838911098836659,1.60351411586603,0.108821195185118,0.170194229428003,0
"remanei_genome_00016344",37.8659361155932,2.2423283770127,0.744495325001202,3.01187704168469,0.00259637742213621,0.00704567617636963,1
"remanei_genome_00016366",42.3195098628745,0.507343631555289,0.318220198227484,1.59431624510713,0.110865220945039,0.172022609829078,0
"remanei_genome_00016406",2.17183397803368,0.841472773396733,1.23723032895689,0.680126209083624,0.496424550534916,0.586943422513451,0
"remanei_genome_00016461",1.96121450467996,3.62778613139827,1.56106831304566,2.3239124778085,0.0201301853643941,0.0414722213527316,1
"remanei_genome_00016491",794.561837793087,1.51308820157955,0.514711055643816,2.93968467354355,0.00328546417168507,0.00864891422973507,1
"remanei_genome_00016517",11.0592394306298,-1.74268156987475,0.919622961355748,-1.8949957135755,0.0580929695496448,0.100803575331215,0
"remanei_genome_00016519",18.3304184937732,2.50000851807007,0.624673263102598,4.0021058459476,6.27811996787379e-05,0.000264885061658237,1
"remanei_genome_00016523",1.65148993271433,0.0487512902843366,1.63601236787958,0.0297988519167019,0.976227474399237,0.981005096623051,0
"remanei_genome_00016518",18.7649884584013,2.18708588605421,0.937419462410692,2.33309204017361,0.0196433151450857,0.041157422208751,1
"remanei_genome_00016587",67.4004210480961,1.18350135391657,0.669666788571579,1.7672988628285,0.077178190197358,0.12677804043086,0
"remanei_genome_00016591",8.58092516204134,2.76230815620284,0.909702505196362,3.03649615168047,0.0023934516395605,0.00661150766802362,1
"remanei_genome_00016592",1.9163000619985,0.866731459316036,1.22048874613245,0.710151127622094,0.477610423861009,0.573504914421796,0
"remanei_genome_00016597",1.53985384871887,0.279896386946594,1.41733224027951,0.197481140266305,0.843451038719388,0.870294539114143,0
"remanei_genome_00016684",7.56081123510608,4.85848932234966,1.15473570635164,4.20744703365927,2.58271912201128e-05,0.000119620675124733,1
"remanei_genome_00016687",4.24176737176547,2.92015854151072,1.1992577316543,2.43497161988904,0.0148929577320174,0.0321987274754979,1
"remanei_genome_00016688",17.6924310726257,2.39034401955456,0.64795506702938,3.68905830231925,0.000225085639031088,0.000830256009839223,1
"remanei_genome_00016692",649.148904344202,0.186510676367814,0.173908198454243,1.07246626683266,0.283510657585157,0.377536835948139,0
"remanei_genome_00016673",865.234611248708,0.910592362433406,0.344851725143668,2.64053300604498,0.00827757293720953,0.018609434048617,1
"remanei_genome_00016726",46.2889548144583,0.918755131940231,0.575796500287917,1.59562472415311,0.110572604104383,0.172001828606819,0
"remanei_genome_00000024",2278.66935491135,-1.51260124278246,0.19973472061969,-7.57305108540729,3.64558859438639e-14,7.74373301428282e-13,-1
"remanei_genome_00000109",7.8085662247419,-1.05408150142762,0.889349580692455,-1.18522741148301,0.235927544701713,0.326587342778102,0
"remanei_genome_00000130",26.1058321754271,-2.19637553283306,0.503251510415571,-4.36436948002272,1.27489940588881e-05,6.28270427222004e-05,-1
"remanei_genome_00000176",3575.10361915309,-2.81548386369344,0.674696147326276,-4.17296567477197,3.0066025212997e-05,0.000137190159490416,-1
"remanei_genome_00000299",167.344700618737,-1.61860392327555,0.291382455107836,-5.55491209200132,2.77751506913789e-08,1.88016404680103e-07,-1
"remanei_genome_00000380",5084.36140184674,-2.30607438445887,0.406873006429449,-5.66779891518495,1.44643573588095e-08,1.04824048623843e-07,-1
"remanei_genome_00000506",3.35170482850822,-0.759858896991307,1.00358734780466,-0.757142762564206,0.448964337094741,0.549533960438871,0
"remanei_genome_00000528",21.4464616143547,-2.55805211788761,0.45015685828962,-5.68257946264993,1.3267823350046e-08,9.7297371233671e-08,-1
"remanei_genome_00000563",508.301130024825,2.97731326771091,0.787490167642861,3.78076246541934,0.000156348793369737,0.000601942854473487,1
"remanei_genome_00000574",1.04598311302979,1.79680417644192,1.91734820822359,0.937129817492382,0.348691785314274,0.446389561617664,0
"remanei_genome_00000581",3.02087160885225,2.06837065264706,1.14362483266493,1.80860942642112,0.0705117029958722,0.118030459362656,0
"remanei_genome_00000658",505.980982098978,2.04436332944863,0.424471504894216,4.81625575775249,1.46277014899227e-06,8.11771542143457e-06,1
"remanei_genome_00000710",201.588136548771,-2.12635791916374,0.251403735999565,-8.45794081265133,2.72140172363817e-17,9.86107918683007e-16,-1
"remanei_genome_00000752",5.14351908045035,1.19746845214142,0.916691069090383,1.30629444588093,0.191452445168595,0.273630408872052,0
"remanei_genome_00000882",799.534900854537,2.12308867090087,0.279735047891924,7.58964129414748,3.20792297123125e-14,7.05743053670876e-13,1
"remanei_genome_00000971",2.93086463924993,-0.325892195792062,1.26490735190013,-0.257641158700288,0.796683861700411,0.830384532669125,0
"remanei_genome_00001012",6732.45742429591,-1.04699531471858,0.215830424027381,-4.85100893183509,1.22835013890331e-06,6.87876077785854e-06,-1
"remanei_genome_00001078",45.722213349532,-0.455290818038209,0.320882025473621,-1.41887292492062,0.155936067102505,0.230351600324084,0
"remanei_genome_00001072",21.5860572980875,2.10062697582626,0.475476579837875,4.4179399467846,9.96460965543744e-06,4.99040613638168e-05,1
"remanei_genome_00001204",210.684461931974,1.36567196418505,0.485403744786006,2.8134763665392,0.00490089885566915,0.0119799749805246,1
"remanei_genome_00001222",14190.367174657,-0.948155273674321,0.247174118520441,-3.83598120770039,0.000125063971120568,0.000490696854842484,-1
"remanei_genome_00001342",109.366250072545,0.964020954303578,0.458881692703656,2.10080499970205,0.0356580873913814,0.0667640785200333,0
"remanei_genome_00001321",1.58934928963055,2.98923568304452,1.82867075852505,1.63464946825942,0.102122551191313,0.162132710138786,0
"remanei_genome_00001438",3.10461778102729,1.91737019342937,1.05403559715107,1.81907536957177,0.0688999321921394,0.115962727405349,0
"remanei_genome_00001465",626.308597749081,2.89047612988879,0.291972649499688,9.89981813310865,4.17032720098319e-23,4.28153592634274e-21,1
"remanei_genome_00001625",2.39203315843873,2.97258096564562,1.20385375818013,2.46922098755523,0.0135407568014364,0.0295783907435632,1
"remanei_genome_00001588",2.3530757394307,2.49993498131555,1.2136014287046,2.05993081598789,0.0394051552228114,0.0723479405376327,0
"remanei_genome_00001825",3964.55352435193,-1.4940353925783,0.183286038686771,-8.15138677928192,3.59774419693281e-16,1.05533829776696e-14,-1
"remanei_genome_00001933",507.563032710768,3.44500566018531,0.500157723588952,6.8878385711315,5.66464372857358e-12,7.12126640163536e-11,1
"remanei_genome_00001884",1.58044477977364,3.53542782602507,1.57797094307062,2.24048981481584,0.0250591412734254,0.0493176710045687,1
"remanei_genome_00002015",26.7122406150663,-2.81132994572833,0.720538209328204,-3.90170834708334,9.55161994476824e-05,0.000384561953331846,-1
"remanei_genome_00002091",1.34435882558643,2.79229866151186,1.26857668585984,2.20112721023187,0.0277270194769924,0.0542217269772296,0
"remanei_genome_00002121",41.4497259710016,-1.91257066114643,0.583286568135754,-3.2789554322487,0.00104192089467682,0.00330836737691196,-1
"remanei_genome_00002105",71.5288012874651,2.8377462678523,0.550611483029845,5.15380872959107,2.55248295121898e-07,1.59948665728345e-06,1
"remanei_genome_00002106",100.415512830161,3.4155171543731,0.525401811111338,6.50077156595357,7.99090951900763e-11,7.93935526404629e-10,1
"remanei_genome_00002202",4.44657736545761,2.16353625810767,1.40662616442597,1.53810323796344,0.124023374432994,0.189508675426078,0
"remanei_genome_00002203",6314.38852923807,2.88320627713842,0.974420536237106,2.95889317796239,0.00308746104783015,0.0082332294608804,1
"remanei_genome_00002387",63.8036191188093,0.515724873700036,0.513148619728443,1.005020483097,0.314886986905218,0.413582908174018,0
"remanei_genome_00002737",264.735081435118,-2.1184690391694,0.280407302483884,-7.55497100255139,4.18953182214962e-14,8.60250534148055e-13,-1
"remanei_genome_00002780",41.964132475323,1.7247935551489,0.586205126962209,2.94230377016148,0.00325780182778877,0.00861290096960464,1
"remanei_genome_00002942",1.28520738257604,2.01804275428737,1.84191340452507,1.09562303489925,0.273243776841259,0.366706245172583,0
"remanei_genome_00003049",2.55536303244134,2.76057583414423,1.16199707763689,2.37571667543116,0.017514905701692,0.0374624371952857,1
"remanei_genome_00003105",2451.28846688219,-1.28542109794715,0.252543991211034,-5.08988985159823,3.58271564431481e-07,2.14267265718245e-06,-1
"remanei_genome_00003384",2.36208891485597,-2.51274233327182,1.16946854530137,-2.14861899737909,0.0316646145016423,0.0600166231784973,0
"remanei_genome_00003400",3.37794848488214,3.22651178788481,1.09552904468002,2.94516316436612,0.00322784393085229,0.00857048216122849,1
"remanei_genome_00003402",3.66569960296402,1.90474575000971,1.17669769748945,1.61872140488894,0.10550721924775,0.166221092216404,0
"remanei_genome_00003416",687.029810103489,-1.83749141261284,0.254396390229061,-7.2229460919565,5.08731853127535e-13,8.03535439811697e-12,-1
"remanei_genome_00003487",58.0368816768426,-0.344296148193618,0.844673776099989,-0.407608425803505,0.683561177391772,0.747910631036113,0
"remanei_genome_00003593",17.7280893500951,0.718308230261532,0.65794372937233,1.09174720906116,0.274944228600879,0.368186184387264,0
"remanei_genome_00003642",6129.95027890713,-2.57955109001051,0.814465139942818,-3.16717188189493,0.00153929308376589,0.00455867567115282,-1
"remanei_genome_00003636",22.9247097214251,-2.47857754096237,0.817596278556449,-3.03154210209782,0.00243307986490364,0.00666123198569175,-1
"remanei_genome_00003733",12.4291102116192,-0.1213307623898,0.803554015462156,-0.150992665153964,0.879981501920775,0.901944434581027,0
"remanei_genome_00010952",34.0978530370295,-1.8095000748448,0.4549359047507,-3.97748354427287,6.96484411108696e-05,0.000287942548485206,-1
"remanei_genome_00011038",1870.22196361467,-1.63080914680895,0.220261031382185,-7.40398397562783,1.32158378894427e-13,2.3943988646755e-12,-1
"remanei_genome_00011044",8.1518552098202,-1.79848833328077,0.659174900982928,-2.72839322401226,0.00636436907046826,0.0149635547611009,-1
"remanei_genome_00011052",1641.50505444082,2.09961659258039,0.286025053717149,7.34067371125016,2.12521341495631e-13,3.73751734672469e-12,1
"remanei_genome_00011099",6.95634554004983,-1.53614607217599,1.02591241286919,-1.49734621874769,0.134303194482318,0.201782360490507,0
"remanei_genome_00011107",29.3828963219889,-0.596349980955853,0.925972623976526,-0.644025498718168,0.519558899303003,0.61003324263482,0
"remanei_genome_00011140",8.85899360353187,-0.284011832891067,0.682987199474776,-0.415837709856751,0.67752876268016,0.742629391122738,0
"remanei_genome_00011128",238.208836930668,1.46047950866214,0.386974839124186,3.77409423301924,0.000160590055344185,0.000614431516099492,1
"remanei_genome_00011205",41.5121592175688,-1.06629603016416,0.460697584787555,-2.31452489740285,0.0206389471623597,0.0420979849404423,-1
"remanei_genome_00011298",30.5529417453641,-3.16058178909539,0.845976964726745,-3.73601400614528,0.000186960259168682,0.000702240973462855,-1
"remanei_genome_00011325",50.6323661241469,2.78775477343573,0.488166746094971,5.71066094881724,1.12538250021439e-08,8.45409292843978e-08,1
"remanei_genome_00011355",1.61834408163706,-0.389572304253758,1.47269892446565,-0.264529496003475,0.791371939497102,0.830384532669125,0
"remanei_genome_00011339",13.7576376702292,-1.6839720347215,0.568134962047405,-2.96403521559898,0.00303633537265722,0.00813209821546455,-1
"remanei_genome_00011394",2.14107183262112,-0.919135270987318,1.23727911237173,-0.742868170808636,0.457561497725353,0.555932707295498,0
"remanei_genome_00011497",16.7480552425523,-1.1498566618273,0.509377062719553,-2.25737817028558,0.0239844545752715,0.0475061865542355,-1
"remanei_genome_00011600",2.38067086543176,1.66848098870923,1.20786859444063,1.38134313317577,0.167173481873672,0.245187773414719,0
"remanei_genome_00011849",49.6502171517528,1.02460192384249,0.251315466463817,4.07695530346519,4.56292597075185e-05,0.000197941013942475,1
"remanei_genome_00011924",81.6306643152582,-0.918996173257415,0.316072873283161,-2.90754522433854,0.00364277667767538,0.00927252245226461,-1
"remanei_genome_00012148",5.39906440011746,-0.483176786216524,0.805040118226346,-0.600189698969355,0.54837981796796,0.630227551993029,0
"remanei_genome_00012198",486.407256190683,1.29658496088245,0.23441488460711,5.53115457260992,3.18129829359686e-08,2.13008668353877e-07,1
"remanei_genome_00012199",17.8745768523269,1.94989737922845,0.538119650735686,3.62353869917715,0.000290599700552705,0.00105299656200274,1
"remanei_genome_00012218",40.9591318134646,-2.71933863344088,1.02254061518179,-2.65939425101215,0.0078281300173173,0.0177938305928688,-1
"remanei_genome_00012288",1.12174605031746,-4.04627180935903,2.56114787310496,-1.57986653244415,0.114137435050084,0.17665492460013,0
"remanei_genome_00012359",4816.82389264373,-1.57050113097642,0.228610625249224,-6.86976438327966,6.43080300718825e-12,7.92274930485592e-11,-1
"remanei_genome_00012524",1388.45728059848,-1.7268154877572,0.261431980148443,-6.60521902017,3.96930072552422e-11,4.2199444042826e-10,-1
"remanei_genome_00012634",264.085791457944,2.23525739011993,0.356664474695925,6.2671153106168,3.67797801356819e-10,3.48559147132001e-09,1
"remanei_genome_00012933",29.3731812277544,-3.17378862950509,1.02590435448625,-3.09364963276178,0.00197710823680689,0.00563841978644929,-1
"remanei_genome_00013000",2670.31347042622,-1.56343002266299,0.229696045953061,-6.8065169175027,9.99899772514851e-12,1.2077220781748e-10,-1
"remanei_genome_00013066",8.55205962819626,0.946515778635102,0.631007364511526,1.5000074989106,0.1336124600669,0.201235392178998,0
"remanei_genome_00013068",25.5140495668615,-3.03990030549332,0.848854918294567,-3.58117770183953,0.000342048902501509,0.0012213795087232,-1
"remanei_genome_00013144",43.658028332549,2.67968345083893,0.59727319497331,4.48652890066274,7.23929014220464e-06,3.65524813737546e-05,1
"remanei_genome_00013249",29.0288814113357,2.01684144619714,0.487227724766308,4.13942258143148,3.48181073506167e-05,0.000156554409693284,1
"remanei_genome_00013214",11.3749638666508,0.224986080531435,0.728842364961597,0.308689630772615,0.757557632318567,0.803193634265469,0
"remanei_genome_00013294",2.42373098859737,-4.70444613239729,1.4372691352455,-3.27318385751999,0.00106343279392853,0.00335339093791678,-1
"remanei_genome_00013415",7.24108514712788,2.43192187808215,0.919011750820067,2.64623588970659,0.00813930362475687,0.0184331287972435,1
"remanei_genome_00013436",2393.18292403601,-1.44097239971077,0.174006286489239,-8.28115138127431,1.21989995007283e-16,3.95504404865718e-15,-1
"remanei_genome_00013435",3728.50772123258,-1.45031550395702,0.320019885715978,-4.53195432125176,5.84404887597241e-06,2.99994508966584e-05,-1
"remanei_genome_00013569",1.16572396450276,-1.99952635805774,2.47956287681182,-0.80640276427622,0.420010653579286,0.522679924454222,0
"remanei_genome_00013655",14.0005053496612,1.10549753832587,0.592091082779921,1.8671072246781,0.0618866157214497,0.106001432120743,0
"remanei_genome_00013652",6.18103826428515,1.66020019933307,0.726865212094134,2.28405510637928,0.0223682925323403,0.0451766170489234,1
"remanei_genome_00013656",31.8751914244102,0.885564541056115,0.462214598156875,1.91591642623878,0.0553757343051401,0.0969075350339951,0
"remanei_genome_00013620",2938.14126562284,-1.11874085688436,0.549430446555581,-2.03618285789917,0.0417319969325823,0.0762816323752839,0
"remanei_genome_00013662",226.051910763333,-1.40926627189067,0.605923158540281,-2.32581681691407,0.0200283251119444,0.0414008331173079,-1
"remanei_genome_00013679",8.16376361499046,0.257337629164985,0.636852084705196,0.404077548531711,0.686155694223651,0.749418275960583,0
"remanei_genome_00013724",3544.55321756749,-1.5449539804532,0.216053050673058,-7.15080845024077,8.6268301169416e-13,1.23584357024094e-11,-1
"remanei_genome_00013749",9116.88829309981,-2.41044835353149,0.584824180236309,-4.12166328785773,3.76146712237391e-05,0.000166695233624628,-1
"remanei_genome_00013762",15930.0251406805,-2.7922284174227,0.736765221732853,-3.78984829231686,0.000150739318654322,0.000587692533487737,-1
"remanei_genome_00013874",1.76388970570989,-0.48447789023191,1.30064064881303,-0.372491733726796,0.709526765461613,0.766784427792706,0
"remanei_genome_00013865",417.290937256095,0.8272466132652,0.307363715455802,2.69142573331547,0.00711473372425684,0.0164762254667001,1
"remanei_genome_00013871",45.5628037426949,0.667044688253468,0.39579702970985,1.68532009636976,0.0919268304793013,0.147465957227213,0
"remanei_genome_00013995",100.966160301526,3.36943523574422,0.720237216159396,4.67822983892924,2.89362095963325e-06,1.53661250959835e-05,1
"remanei_genome_00019957",8.01636056274784,-3.38088703575667,1.01510968719882,-3.33056326660242,0.000866704656302653,0.00281067235747719,-1
"remanei_genome_00007722",3.50955253650091,-0.362353010394547,1.14785285169198,-0.315678973886266,0.752246187630119,0.798937330310609,0
"remanei_genome_00007730",1.51003811580621,-2.47152008424468,1.48989684702862,-1.65885315427961,0.0971453863271295,0.155432618123407,0
"remanei_genome_00007824",1.49908478684449,-3.28885577136299,2.11158678289468,-1.5575281101421,0.119345151952877,0.183333201004918,0
"remanei_genome_00007829",6.90069992843445,1.76959195967116,0.779423892705258,2.27038454457585,0.023184261398544,0.046519560330629,1
"remanei_genome_00007863",28.5694584697263,-1.18343277595706,0.646737360553184,-1.8298506443865,0.0672722754135394,0.113845389161374,0
"remanei_genome_00008045",1185.12621206009,-1.60192853369564,0.22330282964696,-7.17379415311608,7.29472693987921e-13,1.09598824267453e-11,-1
"remanei_genome_00008136",1.6123685498889,-1.24550775077919,1.38518872668736,-0.899161050608454,0.36856688335291,0.466195482844748,0
"remanei_genome_00008186",139.41003393146,1.76034993784315,0.417851625416408,4.21285889719558,2.52158598732346e-05,0.000117674012741761,1
"remanei_genome_00008207",37002.3340240278,-1.07607546692814,0.261465999586592,-4.11554645204172,3.86263192538442e-05,0.000169955804716915,-1
"remanei_genome_00008216",151.289715777974,-0.488700077798296,0.410447289195429,-1.19065246783883,0.233790044985566,0.324357359709705,0
"remanei_genome_00008206",27473.1618164439,-1.13949137080428,0.229712074808725,-4.96052012830889,7.03046754979498e-07,4.12454096254639e-06,-1
"remanei_genome_00008260",1612.52494758736,-0.313721002262133,0.155601835677757,-2.01617802833529,0.0437813630943573,0.0790889139769034,0
"remanei_genome_00008445",815.922439972748,-0.140019370601928,0.185198345256954,-0.756050872958165,0.449618694904531,0.549533960438871,0
"remanei_genome_00008467",22.8263861924595,-1.67576158714576,0.49372276983897,-3.39413470375756,0.000688458198480102,0.00228005510894485,-1
"remanei_genome_00008500",892.628829523193,-1.29813963063553,0.23256584500958,-5.5818154664201,2.38020847182054e-08,1.64742518948478e-07,-1
"remanei_genome_00008667",22.2116131045033,-0.726387385537848,0.524550886575392,-1.38477963554723,0.166119859715919,0.244808214318197,0
"remanei_genome_00008652",3.33653186468764,-1.88899978245124,0.939753651463406,-2.01010102967906,0.0444204971193172,0.0797755866632635,0
"remanei_genome_00008673",5.76620958078369,-0.077094510421143,0.772133853729582,-0.0998460435956266,0.920466553160177,0.935655770209024,0
"remanei_genome_00008685",1820.86996995636,-2.10776946698952,0.656189729732664,-3.21213419150622,0.00131752818579552,0.0040178087250002,-1
"remanei_genome_00008705",4654.10523321252,2.20016325907774,0.278000300550175,7.91424777139998,2.4875247137991e-15,6.38464676541769e-14,1
"remanei_genome_00008719",22.1872466909642,2.45646413570471,0.649572554855901,3.78166244454347,0.000155784512497532,0.000601942854473487,1
"remanei_genome_00008855",29.5239343521365,-1.36340996180694,0.477511738130537,-2.85523863171343,0.00430045032494115,0.0106754434849481,-1
"remanei_genome_00009148",1.56075983424594,1.25949405218513,1.53236091926284,0.821930418840894,0.411116499279477,0.514731226740158,0
"remanei_genome_00009149",0.909553818968005,1.12203608929049,2.39866202972788,0.467775816427869,0.63994491652301,0.709003720464342,0
"remanei_genome_00009143",19990.5662901564,1.54081809895635,0.748212833362984,2.0593312895087,0.0394625130205269,0.0723479405376327,0
"remanei_genome_00009264",249.038212113476,-1.52489424874039,0.233529385379872,-6.52977459885792,6.58687430821916e-11,6.65166323584099e-10,-1
"remanei_genome_00009419",404.147537794227,-1.79628013072008,0.208457589694809,-8.61700518244463,6.87280248291138e-18,2.82243088631561e-16,-1
"remanei_genome_00009549",2405.56861212511,-1.77772995556698,0.204182666662549,-8.70656645162255,3.1321836117597e-18,1.48417315757229e-16,-1
"remanei_genome_00009635",11.177840438996,3.26550339684012,0.706007602154019,4.62530911406211,3.74040145357755e-06,1.96930538068698e-05,1
"remanei_genome_00009719",12.5341232394768,-1.50571137724534,0.569335263407903,-2.64468314896308,0.00817674431493934,0.0184500897362734,-1
"remanei_genome_00009929",31.5975790531756,3.16980590739985,0.885684648650786,3.57893287664927,0.000345000056035448,0.0012213795087232,1
"remanei_genome_00009973",15.412788995873,-0.667944967454745,0.381446957428946,-1.75108217393284,0.0799317563405618,0.129915466769884,0
"remanei_genome_00010048",3565.87540722178,-2.44135088813726,1.2124599090548,-2.01355184604865,0.0440566064504486,0.0793534198054864,0
"remanei_genome_00010051",943.026846600977,-2.24313922685688,0.786432178846935,-2.85229837637846,0.00434043377374416,0.0106948288185056,-1
"remanei_genome_00010082",3218.86393233021,-2.66493525868439,0.96472518817075,-2.76237760904478,0.00573820709594998,0.0136983098634827,-1
"remanei_genome_00010136",118.547502154783,-2.02780746570209,0.520453946749221,-3.896228433597,9.77022439673346e-05,0.000390808975869338,-1
"remanei_genome_00010144",306.220050085164,-2.70612553842627,0.39020161757867,-6.93519815529898,4.0565215198962e-12,5.31663246011928e-11,-1
"remanei_genome_00010154",1.83531115068863,-1.31521418654066,1.92087075009669,-0.684696868060723,0.493535225800003,0.585775913473607,0
"remanei_genome_00010191",206.110461503904,-1.85865906154599,0.451978358407917,-4.11227446396564,3.91780137560587e-05,0.000171160684210866,-1
"remanei_genome_00010215",14409.0905282995,-0.818414412226987,0.263916192564752,-3.10103902406894,0.00192842874163572,0.00555099114414768,-1
"remanei_genome_00010244",87.9401195530896,0.842728354709387,0.729407497164993,1.15536014914138,0.247942973925013,0.33840049747896,0
"remanei_genome_00010278",2.52363105045886,-0.29645758325126,2.02054807801202,-0.14672137054167,0.883351949900951,0.902396021789363,0
"remanei_genome_00010246",7.49361421118395,0.222755078116915,1.01556111000112,0.219341875071081,0.826383744416167,0.855550229513209,0
"remanei_genome_00010308",7.88675639825152,-0.735255638202594,1.04948588457854,-0.700586495737256,0.483561108440902,0.575978641113784,0
"remanei_genome_00010292",254.812876475418,-0.46627096972155,0.342545794323688,-1.36119309431938,0.173452675932157,0.251997283901436,0
"remanei_genome_00010375",2.70460119245415,0.398529450777395,1.07957965130275,0.369152429185267,0.712014111521798,0.766784427792706,0
"remanei_genome_00010352",56.8627063673625,-1.58836527861748,0.575251374582917,-2.76116728929003,0.00575951664714614,0.0136983098634827,-1
"remanei_genome_00010405",1346.19442613136,-1.3154656894132,0.184490670737617,-7.13025587772974,1.00182511061133e-12,1.40255515485586e-11,-1
"remanei_genome_00010399",37.5445200724058,2.10509384961718,0.462614730745278,4.55042546143277,5.353755055311e-06,2.77135555804334e-05,1
"remanei_genome_00010353",1.40435076117268,1.64939439682696,1.41600014838276,1.16482642936921,0.24408925840399,0.335622730305487,0
"remanei_genome_00010361",1075.33091263816,-0.59073721381011,0.253648371931659,-2.32896118871709,0.019861121870652,0.0413326049740596,-1
"remanei_genome_00010371",1.28657138567108,1.87942276095358,1.90276179367143,0.987734127942089,0.323282875732103,0.42191154968427,0
"remanei_genome_00010458",13.1223586903119,0.18583008769156,0.796407653091997,0.233335386683049,0.815500982255711,0.845704722339256,0
"remanei_genome_00010514",2973.0401271001,-0.744301770219046,0.185242927700335,-4.01797671554346,5.86999959250591e-05,0.000251105538123864,-1
"remanei_genome_00010522",4.13625651795059,3.04971082372198,1.12750526449631,2.70483067330456,0.00683392146252098,0.0158856438525016,1
"remanei_genome_00010488",4730.53798373721,5.56237225306934,0.932965174887705,5.96203631474117,2.49113764518637e-09,2.07370376950649e-08,1
"remanei_genome_00010544",658.723976162803,1.38711514276307,0.295796207695727,4.68942841954871,2.73969249245167e-06,1.46752223943498e-05,1
"remanei_genome_00010545",169.2338572289,1.29870570148949,0.463696274316419,2.80076803162596,0.00509811509188587,0.0123186875103907,1
"remanei_genome_00010585",1.81365489948667,0.627286059392632,1.33458085866386,0.470024768690787,0.638337321660872,0.708496919176751,0
